,app,$,val
3828,My Newborn Kitty - Fluffy Care,price,0.0
3827,Icarus - A Star's Journey,price,0.0
3824,Green the Planet 2,price,0.0
3823,Tagesschau,price,0.0
3822,Bonecrusher: Free Awesome Endless Skull & Bone Game,price,0.0
3821,EXORUN,price,0.0
3819,Chrome Death,price,0.0
3818,My Teacher - School Classroom Play & Learn,price,0.0
3768,Osmo Masterpiece,price,0.0
3767,电信营业厅,price,0.0
3764,Math 42,price,0.0
3762,中国联通手机营业厅客户端(官方版),price,0.0
3700,Star Cheerleader - High School Tryouts,price,0.0
3696,Dragon Heroes: Shooter RPG,price,0.0
3695,Hot Pot Master,price,0.0
3694,斗鱼--王者大神在直播,price,0.0
3693,VR Roller Coaster for Google Cardboard,price,0.0
3692,NeoWars,price,0.0
3691,Voyages-sncf.com : book train and bus tickets,price,0.0
3689,Ameba,price,0.0
3685,Daddy's Little Helper - Messy Home Adventure,price,0.0
3679,NFL Rush Gameday,price,0.0
3675,"CubeMator - Craft, Build and Explore the World",price,0.0
3674,n-tv Nachrichten,price,0.0
3673,QQ International,price,0.0
3671,Paper Girl - Morning Madness Adventures,price,0.0
3669,内涵段子 - 精选搞笑图片、视频,price,0.0
3668,Spanish SOLO: Learn Spanish With Lessons On The Go,price,0.0
3667,Snail Bob 2,price,0.0
3712,Fruit Pop! Puzzles in Paradise - Fruit Pop Sequel,price,0.0
3713,Tooth Fairy Princess - Magical Adventure,price,0.0
3719,Learn 2 Fly,price,0.0
3746,SelfieCity,price,0.0
3761,"Trainline UK: Live Train Times, Tickets & Planner",price,0.0
3759,High Dive,price,0.0
3755,SBK16 - Official Mobile Game,price,0.0
3752,Supermodel Star - Rule the Runway,price,0.0
3750,Stop Curry,price,0.0
3749,Sisters: A Virtual Reality Ghost Story,price,0.0
3748,Gang City,price,0.0
3744,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,price,0.0
3722,Solitaire ▪,price,0.0
3742,WIND runner adventure,price,0.0
3737,CNN Politics,price,0.0
3735,Magic Mansion,price,0.0
3732,EatMe.io: Hungry Fish Attack!,price,0.0
3730,Maximum Car,price,0.0
3725,NFL Gridiron from Panini - Card Collecting-Trading,price,0.0
3723,中国建设银行,price,0.0
3492,Spinny Phone,price,0.0
3490,The Cooking Game- With Cute iMessage Food Stickers,price,0.0
3846,Wizard Swipe,price,0.0
3281,Stickman Football,price,0.0
3277,Javelin Masters 3,price,0.0
3276,Face Swap and Copy Free – Switch & Fusion Faces in a Photo,price,0.0
3273,Dream Defense,price,0.0
3271,VyStar Mobile Banking for iPhone,price,0.0
3270,Princess Fairy Rush - Pony Rainbow Adventure,price,0.0
3269,LINE Bubble 2,price,0.0
3268,360云盘,price,0.0
3267,Offroad 4x4 Truck Trials Parking Simulator a Real Car Stunt Driving Racing Sim,price,0.0
3264,懂球帝 - 足球迷必备神器,price,0.0
3261,Lords & Castles - Medieval War Strategy MMO Games,price,0.0
3260,Moji™,price,0.0
3259,Super Duper Punch,price,0.0
3258,Speakaboos Reading App: Stories & Songs for Kids,price,0.0
3257,Just Dance Controller,price,0.0
3256,Ulterior,price,0.0
3255,Move the Match - Matchstick Puzzles for Free,price,0.0
3253,全民K歌,price,0.0
3279,OK K.O.! Lakewood Plaza Turbo,price,0.0
3283,今日头条 - 热点新闻资讯、娱乐视频,price,0.0
3247,ZAGA,price,0.0
3285,NBC Sports Scores,price,0.0
3317,Slingshot Rush,price,0.0
3316,Hairy Face Salon - Messy Shave Makeover,price,0.0
3315,"Casino X - Free Slot Machines, Poker, Blackjack",price,0.0
3314,DK Live – Fantasy Sports Play by Play and News,price,0.0
3311,沪江开心词场-英语、日语、韩语学习助手,price,0.0
3307,League of Legends Friends,price,0.0
3306,Water Bottle Flip Challenge : Endless Diving 2K16,price,0.0
3303,Plane Flying Parking Sim a Real Airplane Driving Test Run Simulator Racing Games,price,0.0
3302,Flying Police Car Driving Simulator Free: Criminal Craft Chase,price,0.0
3301,Photo Editing Effects & Collage Maker - Effectshop,price,0.0
3300,Beat Racer,price,0.0
3299,FURBY CONNECT World,price,0.0
3295,LEGO® City My City 2,price,0.0
3290,Fancy Makeup Shop - Brush & Blush,price,0.0
3289,天猫-购物,price,0.0
3288,Beyond 14,price,0.0
3287,Zenly - Locate your friends in realtime,price,0.0
3250,Disco Dave,price,0.0
3245,Sleep Meister - Sleep Cycle Alarm Lite,price,0.0
3487,Circuroid,price,0.0
3201,Nasty Goats – a Game Shakers App,price,0.0
3199,Blocky Basketball - Endless Arcade Dunker,price,0.0
3198,The Olympics - Official App for the Olympic Games,price,0.0
3197,Bernie Sandwiches - Run For The White House,price,0.0
3194,Stickman Soccer 2016,price,0.0
3193,Soda World - Your Soda Inc,price,0.0
3191,Starfall Learn to Read,price,0.0
3190,Wave,price,0.0
3189,Dark Sword,price,0.0
3187,Skylanders™ Creator,price,0.0
3184,Firefox Focus: The privacy browser,price,0.0
3180,饿了么外卖-大牌美食，折扣热卖,price,0.0
3174,Sprinkle of Jesus,price,0.0
3173,Color•多彩手帐,price,0.0
3171,High Risers,price,0.0
3170,School Lunch Food!,price,0.0
3169,Project Color™ by The Home Depot,price,0.0
3168,Kickerinho World,price,0.0
3200,Xmas Swipe - Christmas Match 3 Puzzle,price,0.0
3203,Age of Heroes: Conquest,price,0.0
3240,"I, Viking",price,0.0
3204,"My Score Plus Weight Loss, Food & Exercise Tracker",price,0.0
3239,Pastry Picnic,price,0.0
3235,Splashy Cats: Endless Zigzag Arcade Water Game,price,0.0
3232,Dr. Seuss Treasury — 50 best kids books,price,0.0
3231,Fallen London,price,0.0
3225,MUTANT CREATURES MODS for Minecraft PC - Best Pocket Wiki Edition & Installation Tools,price,0.0
3224,Top Model - Next Fashion Star,price,0.0
3223,Give It Up! 2,price,0.0
3221,Battle Golf,price,0.0
3220,Real Bouncy Basketball,price,0.0
3218,Go Up,price,0.0
3217,宝宝树孕育-火爆的备孕怀孕育儿社区,price,0.0
3216,Starbucks Keyboard,price,0.0
3215,Qzone HD,price,0.0
3211,*Solitaire*,price,0.0
3209,IAmNaughty – Dating App to Meet New People Online,price,0.0
3208,GreenVPN - Free & fast VPN with unlimited traffic,price,0.0
3206,Mafia Mystery,price,0.0
3319,splix.io!,price,0.0
3320,Pic-it Collage - Photo Collage Maker and Editor,price,0.0
3321,WordNerd - The picture puzzle game for word nerds,price,0.0
3440,"Baby Kim - Care, Play & Dress Up",price,0.0
3437,Doggy Box,price,0.0
3436,Infinite Skater,price,0.0
3434,Steps,price,0.0
3433,Mail Master by NetEase,price,0.0
3432,手机京东-首次购买可领取188元优惠券,price,0.0
3429,Water Bottle Flip Challenge: Flippy Bottle Diving,price,0.0
3427,Game Switch,price,0.0
3426,Cozmo ®,price,0.0
3425,Footaction,price,0.0
3423,Sugar Slide: The Path Home,price,0.0
3421,Multi Level Car Parking 5 a Real Airport Driving Test Simulator,price,0.0
3419,Stupid Again,price,0.0
3417,Selfeo,price,0.0
3416,AGT: America's Got Talent Official App on NBC,price,0.0
3411,GoNoodle Kids,price,0.0
3409,FOCUS Online - Aktuelle Nachrichten,price,0.0
3407,Stony Road,price,0.0
3438,Hoverboard Simulator - Night Drive,price,0.0
3446,NOISE,price,0.0
3325,Walk for a Dog,price,0.0
3447,Why You Lying?,price,0.0
3486,Diner Dynasty,price,0.0
3483,Sports Hero,price,0.0
3482,Puppy Life - Secret Pet Party,price,0.0
3481,Within - VR (Virtual Reality),price,0.0
3480,Ultimate Briefcase,price,0.0
3479,Epic Flail,price,0.0
3478,Funny Face - Filters Pic Swap Effects Photo Editor,price,0.0
3471,Hoodclips,price,0.0
3468,"Wedding Planner - Dress Up, Makeup & Cake Design",price,0.0
3464,Arma Mobile Ops,price,0.0
3461,Dentist Mania: Doctor X Crazy Clinic,price,0.0
3460,Police Sniper Prison Guard,price,0.0
3457,Auto Warriors - Tactical Car Combat,price,0.0
3454,Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor,price,0.0
3453,Six Flags,price,0.0
3450,Multi Level 4 Car Parking Simulator a Real Driving Test Run Racing Games,price,0.0
3448,Fake-A-Location Free ™,price,0.0
3406,Ire - Blood Memory,price,0.0
3404,OctoPie - a Game Shakers App,price,0.0
3402,Microsoft Selfie,price,0.0
3401,Wonder Keyboard: Sound Smart & Funny with AI,price,0.0
3362,BlaBlaCar - Trusted Carpooling,price,0.0
3361,"Walking for Weight Loss: training plans, GPS, tips",price,0.0
3360,Fit Girls Guide,price,0.0
3357,Candid - Speak Your Mind Freely,price,0.0
3355,Spinning Rings,price,0.0
3353,Snakebird,price,0.0
3350,Escape With Words,price,0.0
3349,欢乐斗地主•腾讯,price,0.0
3347,Oil Hunt,price,0.0
3346,Celebrity Look Alike App - Face Compare,price,0.0
3345,Rope Racers - Fun Multiplayer Racing Game,price,0.0
3343,Landix.io Online,price,0.0
3342,倩女幽魂-周年庆资料片开启新主角剧情,price,0.0
3339,"Quick Fit - 7 Minute Workout, Abs, and Yoga",price,0.0
3338,豆瓣,price,0.0
3332,Flower Girl - Crazy Wedding Day,price,0.0
3329,UNCHARTED: Fortune Hunter™,price,0.0
3365,知乎,price,0.0
3366,Candy Camera,price,0.0
3369,Green Riding Hood,price,0.0
3383,"百度糯米-电影,美食团购",price,0.0
3400,Forecast Bar,price,0.0
3398,Path of War,price,0.0
3396,1-Bit Rogue: A dungeon crawler RPG!,price,0.0
3395,Jump Buddies,price,0.0
3386,"Bloxels: Build, Play & Share Your Own Video Games",price,0.0
3385,PHAROS Earth,price,0.0
3384,搜狐新闻—新闻热点资讯掌上阅读软件,price,0.0
3382,Lewandowski: Football Star,price,0.0
3370,iPlum Business Phone Number for Calling & Texting,price,0.0
3381,Hexavoid,price,0.0
3379,Cosmic Challenge: Best online space racing game,price,0.0
3377,Apple Support,price,0.0
3376,Thomas & Friends: Magical Tracks - Kids Train Set,price,0.0
3375,"Dream Diary - My Life, My Adventure!",price,0.0
3374,Rhinbo - Endless Runner Game,price,0.0
3371,PAC-MAN Bounce - Puzzle Adventure,price,0.0
3845,Maze Walk VR - Virtual Reality Game Puzzle Apps,price,0.0
3847,■ Square it!,price,0.0
3165,Red Ball UP! - Bounce Dash & Dodge Spikes,price,0.0
4320,Win the White House,price,0.0
4314,Swiperoo,price,0.0
4313,Discovery VR,price,0.0
4312,"Super Fashion Show - Girls Makeup, Dressup Games",price,0.0
4311,Drop Out!,price,0.0
4308,Reelgood - TV Guide for Streaming,price,0.0
4307,Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,price,0.0
4306,Boyfriend Plus - Brett Jeff and Kai,price,0.0
4303,"Play-Doh TOUCH - Shape, Scan, Explore",price,0.0
4300,Jet Plane Fighter Pilot Flying Simulator Real War Combat Fighting Games,price,0.0
4294,Midnight Calling: Jeronimo,price,0.0
4290,Bouncing Ball 2,price,0.0
4288,机票、火车票、汽车票预定助手 for 铁路12306,price,0.0
4286,Bridge,price,0.0
4285,Roller Coaster VR,price,0.0
4284,FEMA,price,0.0
4281,车轮查违章-2017全国车辆违章查询助手,price,0.0
4279,Quiz Tales,price,0.0
4318,Fatal,price,0.0
4326,招商银行信用卡掌上生活,price,0.0
4274,LOST MAZE,price,0.0
4327,Glory of Generals 2,price,0.0
4367,Jrump,price,0.0
4366,NHL SuperCard 2K17,price,0.0
4364,"汽车之家-提供新车,二手车报价及资讯",price,0.0
4363,Monster Raid™,price,0.0
4362,Conduct THIS!,price,0.0
4359,OUTDODGE,price,0.0
4356,Frantic Architect,price,0.0
4347,Sky News,price,0.0
4346,myCANAL - la TV by CANAL en direct et replay,price,0.0
4342,百度手机卫士－wifi管家照片管理防骚扰安全助手,price,0.0
4340,Confetti - Geofilter Design Maker for Snapchat,price,0.0
4338,Insidious VR,price,0.0
4336,Osmo Words,price,0.0
4335,Offroad 4x4 Truck Trials Parking Simulator 2 a Real Stunt Car Driving Racing Sim,price,0.0
4332,"Spa Birthday Party - Nails, Hair, Dress Up & Cake",price,0.0
4330,Paddle Panic,price,0.0
4328,LINE BROWN FARM,price,0.0
4277,One More Bounce,price,0.0
4272,Skippy Box,price,0.0
4195,Spider Solitaire ∙,price,0.0
4233,GIPHY KEYS. The GIF Keyboard,price,0.0
4225,FALLMAN – Trampoline Action,price,0.0
4223,Tina's Diary - Star Fever,price,0.0
4220,My Majesty,price,0.0
4219,Circle Affinity,price,0.0
4218,Geometry Lock,price,0.0
4217,EVERYTOWN,price,0.0
4216,270toWin,price,0.0
4214,Cat-A-Pult: Endless stacking of 8-bit kittens,price,0.0
4209,Kubik,price,0.0
4208,The Open,price,0.0
4207,Dot - A Period & Fertility Tracker,price,0.0
4205,Swoopy Space,price,0.0
4203,Endless Learning Academy,price,0.0
4202,5E Spell Book,price,0.0
4201,Summer Vacation - Fun at the Beach,price,0.0
4200,Foodie - Delicious Camera for Food,price,0.0
4199,Hop Swap,price,0.0
4230,"Hello, Mr.Rich",price,0.0
4234,腾讯微云HD-安全备份共享文件和照片,price,0.0
4271,Webcams Viewer - Live Video Surveillance IP Cams,price,0.0
4237,Offline Auto IV Calc for Pokemon GO,price,0.0
4270,The Singing Machine Mobile Karaoke App,price,0.0
4269,TwinSpires Official Kentucky Derby Wagering App,price,0.0
4265,Cooking Mama Let's Cook Puzzle,price,0.0
4263,Osmo Newton,price,0.0
4260,Trapdoors,price,0.0
4259,Santa Tracker Christmas Free,price,0.0
4255,FreeVRPlayer,price,0.0
4254,Tina's Diary: Spring Outing,price,0.0
4251,Cosmojis,price,0.0
4250,Head Soccer France 2016,price,0.0
4249,Rolly Worms,price,0.0
4247,Music and Chill,price,0.0
4244,European Qualifiers Official App,price,0.0
4243,Jewel Mania: Valentine's,price,0.0
4241,Black Box - Black Movie List,price,0.0
4240,Blade Sliders,price,0.0
4239,YouTurbo,price,0.0
4370,InMind VR (Cardboard),price,0.0
4372,YAZIO – Calorie Counter & Nutrition Tracker,price,0.0
4373,クックパッド - No.1料理レシピ検索アプリ,price,0.0
4483,作业帮-小初高学生拍照答疑学习辅导助手,price,0.0
4481,Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,price,0.0
4480,Digital Domain,price,0.0
4479,GMX Mail,price,0.0
4477,Silly Sausage: Doggy Dessert,price,0.0
4475,"Philm-Video&Photo Editor,REAL-TIME Magic Filter",price,0.0
4474,Epic Orchestra,price,0.0
4473,"SofaScore Live Sports: Scores, VIDEO & Stats",price,0.0
4471,European War 5: Empire,price,0.0
4468,Red Bull Air Race 2,price,0.0
4465,The Clymb — Gear Deals,price,0.0
4464,Ninja Dude vs Zombies - endless tap 'n' slash zombie arcade game,price,0.0
4463,DOFUS Touch,price,0.0
4461,SmartFit - Wristband,price,0.0
4460,Trump Bounce,price,0.0
4459,Candy's Vacation - Beach Hotel,price,0.0
4458,Knots - The Ultimate Brain Challenge,price,0.0
4457,"Princess Pet Palace: Royal Puppy - Pet Care, Play & Dress Up",price,0.0
4482,Toon Shooters 2: The Freelancers,price,0.0
4484,猫眼电影 - 一网打尽好电影,price,0.0
4374,"Slots Real Las Vegas - Free Casino Slot Machine Games - Bet, Spin and Win Jackpot & Bonus",price,0.0
4485,AlloCiné : Cinéma et Séries,price,0.0
4519,返利-专注网购省钱的APP,price,0.0
4518,Miss U: Official App,price,0.0
4515,Crazy Circle,price,0.0
4511,Princess Libby's Perfect Beach Day,price,0.0
4510,Level With Me,price,0.0
4507,Rogue Ninja,price,0.0
4506,Maim Street,price,0.0
4503,Princess Libby: Frozen Party,price,0.0
4500,Dr. Oz,price,0.0
4498,Extreme Forklifting 2,price,0.0
4497,Panic Drop,price,0.0
4495,Street Fighter Puzzle Spirits,price,0.0
4492,Don't Be Squared,price,0.0
4490,Homido 360 VR player,price,0.0
4489,唯品会-欢乐颂2独家电商 同款热卖,price,0.0
4487,Crazy Eye Clinic - Doctor X Adventures,price,0.0
4486,Team USA App,price,0.0
4456,Crime City Real Action Simulator Theft kill shooting- sniper game,price,0.0
4455,Sky Viper Video Viewer,price,0.0
4454,Fleet Air Travel Guide & Airport Directory,price,0.0
4450,Junk Yard Trucker Parking Simulator a Real Monster Truck Extreme Car Driving Test Racing Sim,price,0.0
4410,Ball Maze!,price,0.0
4409,OnCamera,price,0.0
4408,Winter Fugitives 2: Chronicles,price,0.0
4407,Ridge Runner,price,0.0
4405,球球大作战,price,0.0
4403,VR Car Driving Simulator for Google Cardboard,price,0.0
4402,20 Minutes.fr - l'actualité en continu,price,0.0
4396,Missguided,price,0.0
4395,Halloween Face Paint Spa - Kids Makeup Salon Games,price,0.0
4392,Swap Ball - Endless Arcade Bouncer,price,0.0
4385,"易到 - 低价专车,高品质出行",price,0.0
4384,BFMTV : l'info en continu,price,0.0
4383,Sago Mini Babies Dress Up,price,0.0
4382,我想有个家,price,0.0
4381,Fired Up,price,0.0
4380,Amusement Park Tour 2: Fun Xmas,price,0.0
4379,Lost Socks: Naughty Brothers,price,0.0
4411,EmojiMom - An Emoji App for the Modern Mom,price,0.0
4416,Walls & Balls,price,0.0
4417,Classic Poker - Texas Holdem,price,0.0
4430,New Star Cricket,price,0.0
4447,Line Defense,price,0.0
4444,Osteya: Adventures,price,0.0
4442,VR Roller Coaster,price,0.0
4441,Heavy Metal Tennis Training,price,0.0
4439,Brick Rage - Not for the Weak Heart,price,0.0
4438,Winterstate,price,0.0
4435,Talented Pets Show,price,0.0
4428,Radio - USA,price,0.0
4418,Nancy Drew Codes and Clues Mystery Coding Game,price,0.0
4427,Truth or Dare ·,price,0.0
4426,Sweet Princess Makeup Party - Girls Dressup Games,price,0.0
4425,Circlify,price,0.0
4423,Virtual Reality Moon for Google Cardboard VR,price,0.0
4422,Switchy Sides,price,0.0
4421,1600,price,0.0
4419,TohTum,price,0.0
4198,Hollywood Rush,price,0.0
4194,Zap Zombies,price,0.0
3849,Chef's Quest,price,0.0
3973,鬼畜-一亿人都在用的聊天必备神器!,price,0.0
3966,Autohome-Find new＆Used Cars For Sale,price,0.0
3964,Lip Sync Battle App,price,0.0
3961,Babysitter Madness - Help the Nanny,price,0.0
3957,Science Girl - School Lab Super Star,price,0.0
3955,Hat Trick Shots,price,0.0
3954,Weirdwood Manor,price,0.0
3951,Brick Shot,price,0.0
3950,"Hair Fashion™ - Girls Makeup, Dressup and Makeover Games",price,0.0
3949,Whataburger,price,0.0
3948,夢王国と眠れる100人の王子様,price,0.0
3946,天猫HD,price,0.0
3945,Mafia III: Rivals,price,0.0
3944,Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim,price,0.0
3941,Pinata Hunter 3,price,0.0
3940,DurantEmoji by Kevin Durant,price,0.0
3939,OPEN Forum,price,0.0
3938,Symmetrica - Minimalistic arcade game,price,0.0
3968,Plummet Dash,price,0.0
3974,中国银行手机银行,price,0.0
3933,Upperland,price,0.0
3976,Pharaoh's Party: Coin Pusher,price,0.0
4020,Wonderball - One Touch Endless Ball Arcade Action,price,0.0
4017,QQ阅读-拥有海量原著小说的电子书阅读器,price,0.0
4012,Dofus Pogo,price,0.0
4008,niconico,price,0.0
4003,Go Pug Go,price,0.0
3997,New York City Car Taxi and Bus Parking Simulator,price,0.0
3995,RedStory - Little Red Riding Hood,price,0.0
3988,Shadow Bug Rush,price,0.0
3987,ImmobilienScout24: Real Estate Search in Germany,price,0.0
3986,SketchBook Motion,price,0.0
3984,Urlaubspiraten,price,0.0
3983,Order's Up,price,0.0
3982,TwitCasting Viewer - Watch Live Video & Radio,price,0.0
3981,Pinball Breaker Forever,price,0.0
3980,Axe in Face 2,price,0.0
3979,Light On,price,0.0
3977,Blocky Hockey - Arcade Ice Runner,price,0.0
3936,Osmo Tangram,price,0.0
3932,宜搜小说-亿万网友共享高品质阅读离线追更,price,0.0
4193,Burger Jump,price,0.0
3882,Sweet Tales: Match 3 Christmas,price,0.0
3880,Through The Fog!,price,0.0
3879,Flick Soccer 17,price,0.0
3875,Nerve - Do You Dare?,price,0.0
3874,Asterix and Friends,price,0.0
3871,Fresco — Be a part of the news,price,0.0
3868,AutoScout24 - mobile used & new car market,price,0.0
3867,SlideStory - Create a slideshow movie and a snap video,price,0.0
3866,Real Razor (Prank),price,0.0
3863,Las Vegas Valet Limo and Sports Car Parking,price,0.0
3862,SW/NG - Living Photos. Memories that Swing.,price,0.0
3860,Runtastic Butt Workout & Booty Trainer Plans,price,0.0
3857,Crossy Maze,price,0.0
3856,QQ音乐HD,price,0.0
3855,Ugly,price,0.0
3853,Jumping Balls!,price,0.0
3852,My College Bookstore,price,0.0
3851,美团外卖-甜点生鲜等零食配送，鲜花蛋糕准时必达,price,0.0
